scene_id,disaster,split,size,mode,brightness,contrast,dark_fraction,bright_fraction,edge_density,flag
socal-fire_00000866,socal-fire,test_ood,1024x1024,RGB,0.3227543,0.15945318,0.13071346282958984,0.000812530517578125,7.939702987670898,False
socal-fire_00000872,socal-fire,test_ood,1024x1024,RGB,0.28413677,0.07150272,3.814697265625e-06,0.0,5.478024482727051,False
socal-fire_00000912,socal-fire,test_ood,1024x1024,RGB,0.36627218,0.108941905,0.0,0.0,8.136237144470215,False
socal-fire_00000917,socal-fire,test_ood,1024x1024,RGB,0.28152427,0.11862413,5.14984130859375e-05,0.0007381439208984375,10.107734680175781,False
socal-fire_00000919,socal-fire,test_ood,1024x1024,RGB,0.32029393,0.08890493,0.0,0.0,6.883630752563477,False
socal-fire_00000935,socal-fire,test_ood,1024x1024,RGB,0.38025364,0.12822826,4.76837158203125e-06,0.00023174285888671875,9.977676391601562,False
socal-fire_00000941,socal-fire,test_ood,1024x1024,RGB,0.3683765,0.11654812,0.0,0.00013446807861328125,8.502110481262207,False
socal-fire_00000982,socal-fire,test_ood,1024x1024,RGB,0.32625338,0.1065517,1.9073486328125e-06,8.296966552734375e-05,9.397844314575195,False
socal-fire_00000983,socal-fire,test_ood,1024x1024,RGB,0.28687558,0.09689699,2.86102294921875e-06,2.86102294921875e-05,6.515539646148682,False
socal-fire_00000996,socal-fire,test_ood,1024x1024,RGB,0.33809966,0.11180002,0.0,0.00013446807861328125,8.190338134765625,False
socal-fire_00001001,socal-fire,test_ood,1024x1024,RGB,0.3417545,0.15709865,0.07667827606201172,2.384185791015625e-05,10.401594161987305,False
socal-fire_00001084,socal-fire,test_ood,1024x1024,RGB,0.3806416,0.16788839,0.0,0.0,6.987883567810059,False
socal-fire_00001088,socal-fire,test_ood,1024x1024,RGB,0.3183927,0.11308013,9.5367431640625e-07,7.62939453125e-05,9.213251113891602,False
socal-fire_00001097,socal-fire,test_ood,1024x1024,RGB,0.30125397,0.09525891,0.0,5.245208740234375e-05,8.144460678100586,False
socal-fire_00001120,socal-fire,test_ood,1024x1024,RGB,0.32372642,0.075273454,0.0,0.0,6.372308731079102,False
socal-fire_00001127,socal-fire,test_ood,1024x1024,RGB,0.30916893,0.108750746,0.0,0.0025081634521484375,7.287053108215332,False
socal-fire_00001167,socal-fire,test_ood,1024x1024,RGB,0.38991335,0.21381044,0.0,0.00041103363037109375,7.550656318664551,False
socal-fire_00001196,socal-fire,test_ood,1024x1024,RGB,0.3872858,0.116181776,0.0,0.0,8.430295944213867,False
socal-fire_00001201,socal-fire,test_ood,1024x1024,RGB,0.2716645,0.07641384,0.0,0.00010776519775390625,7.048232078552246,False
socal-fire_00001222,socal-fire,test_ood,1024x1024,RGB,0.3016535,0.121017314,2.86102294921875e-06,0.0006723403930664062,6.379504203796387,False
socal-fire_00001233,socal-fire,test_ood,1024x1024,RGB,0.22846644,0.24839309,0.4687166213989258,0.0003032684326171875,4.73537540435791,False
socal-fire_00001277,socal-fire,test_ood,1024x1024,RGB,0.37378788,0.1214219,9.5367431640625e-07,0.00038051605224609375,10.190272331237793,False
socal-fire_00001289,socal-fire,test_ood,1024x1024,RGB,0.32788116,0.099891834,0.0,0.0,8.42624568939209,False
socal-fire_00001303,socal-fire,test_ood,1024x1024,RGB,0.3302148,0.1159316,0.0,0.0001354217529296875,7.913917064666748,False
socal-fire_00001332,socal-fire,test_ood,1024x1024,RGB,0.27029103,0.08441524,9.5367431640625e-07,0.0,6.336832523345947,False
socal-fire_00001334,socal-fire,test_ood,1024x1024,RGB,0.30289444,0.08364713,0.0,0.0,6.7440314292907715,False
socal-fire_00001336,socal-fire,test_ood,1024x1024,RGB,0.4033093,0.16853654,0.0,0.00027942657470703125,8.588830947875977,False
socal-fire_00001341,socal-fire,test_ood,1024x1024,RGB,0.39663112,0.13010326,0.0,0.0002613067626953125,8.802451133728027,False
socal-fire_00001377,socal-fire,test_ood,1024x1024,RGB,0.3196801,0.13168839,0.0,8.106231689453125e-05,8.128253936767578,False
socal-fire_00001381,socal-fire,test_ood,1024x1024,RGB,0.10674151,0.1192047,0.39772891998291016,7.343292236328125e-05,5.233120918273926,False
socal-fire_00001395,socal-fire,test_ood,1024x1024,RGB,0.22568311,0.10100494,2.765655517578125e-05,0.0,6.729925632476807,False
woolsey-fire_00000005,woolsey-fire,test_ood,1024x1024,RGB,0.34139392,0.14866501,0.0,0.001796722412109375,12.395302772521973,False
woolsey-fire_00000010,woolsey-fire,test_ood,1024x1024,RGB,0.3666949,0.09355522,0.02079296112060547,2.86102294921875e-06,10.819361686706543,False
woolsey-fire_00000059,woolsey-fire,test_ood,1024x1024,RGB,0.12696919,0.14069436,0.41909313201904297,0.0,5.41994571685791,False
woolsey-fire_00000071,woolsey-fire,test_ood,1024x1024,RGB,0.3397322,0.15546326,0.11368465423583984,5.7220458984375e-05,10.234606742858887,False
woolsey-fire_00000085,woolsey-fire,test_ood,1024x1024,RGB,0.37837902,0.11376976,0.0,0.000164031982421875,11.183206558227539,False
woolsey-fire_00000114,woolsey-fire,test_ood,1024x1024,RGB,0.36686763,0.14329629,0.0,0.0002841949462890625,14.077149391174316,False
woolsey-fire_00000158,woolsey-fire,test_ood,1024x1024,RGB,0.35785678,0.1405834,0.0,0.0001735687255859375,12.659473419189453,False
woolsey-fire_00000186,woolsey-fire,test_ood,1024x1024,RGB,0.29191506,0.08080465,0.0,0.0,9.666683197021484,False
woolsey-fire_00000238,woolsey-fire,test_ood,1024x1024,RGB,0.4446197,0.11672873,0.0,0.0001392364501953125,10.530620574951172,False
woolsey-fire_00000249,woolsey-fire,test_ood,1024x1024,RGB,0.19126453,0.19591564,0.44953441619873047,6.103515625e-05,7.557865142822266,False
woolsey-fire_00000294,woolsey-fire,test_ood,1024x1024,RGB,0.3531037,0.10448982,0.0,0.0002918243408203125,10.653438568115234,False
woolsey-fire_00000296,woolsey-fire,test_ood,1024x1024,RGB,0.2967299,0.15185128,0.05602836608886719,3.910064697265625e-05,13.099313735961914,False
woolsey-fire_00000313,woolsey-fire,test_ood,1024x1024,RGB,0.34891894,0.100196235,0.0,0.0001068115234375,11.337453842163086,False
woolsey-fire_00000317,woolsey-fire,test_ood,1024x1024,RGB,0.2918836,0.095045775,9.5367431640625e-07,6.67572021484375e-06,10.138639450073242,False
woolsey-fire_00000328,woolsey-fire,test_ood,1024x1024,RGB,0.2527364,0.07047899,9.5367431640625e-07,0.0,8.737199783325195,False
woolsey-fire_00000355,woolsey-fire,test_ood,1024x1024,RGB,0.26073462,0.09984892,0.0,0.0,10.24485969543457,False
woolsey-fire_00000405,woolsey-fire,test_ood,1024x1024,RGB,0.34932005,0.0730687,0.0,0.0,10.6635160446167,False
woolsey-fire_00000419,woolsey-fire,test_ood,1024x1024,RGB,0.3532404,0.09194056,0.0,3.910064697265625e-05,10.019453048706055,False
woolsey-fire_00000422,woolsey-fire,test_ood,1024x1024,RGB,0.35243243,0.08579933,0.0,1.430511474609375e-05,10.971612930297852,False
woolsey-fire_00000426,woolsey-fire,test_ood,1024x1024,RGB,0.31767926,0.07254353,0.0,0.0,9.256990432739258,False
woolsey-fire_00000460,woolsey-fire,test_ood,1024x1024,RGB,0.2456589,0.15477848,3.337860107421875e-05,0.0005092620849609375,13.650602340698242,False
woolsey-fire_00000471,woolsey-fire,test_ood,1024x1024,RGB,0.2592181,0.13794121,2.86102294921875e-06,7.534027099609375e-05,12.800376892089844,False
woolsey-fire_00000484,woolsey-fire,test_ood,1024x1024,RGB,0.37623242,0.11989507,0.0,0.0022993087768554688,11.892555236816406,False
woolsey-fire_00000539,woolsey-fire,test_ood,1024x1024,RGB,0.24797851,0.09446352,0.0,9.5367431640625e-07,10.97899055480957,False
woolsey-fire_00000555,woolsey-fire,test_ood,1024x1024,RGB,0.27638984,0.102241136,9.5367431640625e-07,0.00010013580322265625,10.050203323364258,False
woolsey-fire_00000565,woolsey-fire,test_ood,1024x1024,RGB,0.35583165,0.08149098,0.0,3.814697265625e-06,9.938587188720703,False
woolsey-fire_00000572,woolsey-fire,test_ood,1024x1024,RGB,0.22692074,0.127306,0.1612720489501953,0.0,8.970247268676758,False
woolsey-fire_00000580,woolsey-fire,test_ood,1024x1024,RGB,0.32517555,0.10185353,0.0,0.0006761550903320312,10.398012161254883,False
woolsey-fire_00000615,woolsey-fire,test_ood,1024x1024,RGB,0.38432872,0.16982253,9.5367431640625e-07,0.00016307830810546875,14.271177291870117,False
woolsey-fire_00000623,woolsey-fire,test_ood,1024x1024,RGB,0.34082395,0.069785856,0.0,0.0,9.27315902709961,False
woolsey-fire_00000629,woolsey-fire,test_ood,1024x1024,RGB,0.20940268,0.15118389,0.3079500198364258,0.0,6.442702770233154,False
woolsey-fire_00000632,woolsey-fire,test_ood,1024x1024,RGB,0.33104357,0.07979649,0.0,9.632110595703125e-05,9.26548957824707,False
woolsey-fire_00000648,woolsey-fire,test_ood,1024x1024,RGB,0.24952641,0.10362897,0.0,6.008148193359375e-05,12.600930213928223,False
woolsey-fire_00000654,woolsey-fire,test_ood,1024x1024,RGB,0.3321776,0.086284176,0.0,0.0,9.73987865447998,False
woolsey-fire_00000657,woolsey-fire,test_ood,1024x1024,RGB,0.30627263,0.13295425,0.0,5.7220458984375e-06,11.872886657714844,False
woolsey-fire_00000688,woolsey-fire,test_ood,1024x1024,RGB,0.3136751,0.083072186,9.5367431640625e-07,0.0003833770751953125,9.217361450195312,False
woolsey-fire_00000692,woolsey-fire,test_ood,1024x1024,RGB,0.31388932,0.13690367,2.86102294921875e-06,0.0003185272216796875,14.49781322479248,False
woolsey-fire_00000713,woolsey-fire,test_ood,1024x1024,RGB,0.2574455,0.13438255,4.76837158203125e-06,0.00010585784912109375,11.4574613571167,False
woolsey-fire_00000730,woolsey-fire,test_ood,1024x1024,RGB,0.27694127,0.09052475,0.0,0.0,9.47313117980957,False
woolsey-fire_00000738,woolsey-fire,test_ood,1024x1024,RGB,0.32772267,0.08721566,0.0,0.0,8.765644073486328,False
woolsey-fire_00000818,woolsey-fire,test_ood,1024x1024,RGB,0.21470983,0.09088746,2.86102294921875e-06,9.5367431640625e-07,8.974933624267578,False
woolsey-fire_00000824,woolsey-fire,test_ood,1024x1024,RGB,0.23903327,0.098666355,0.0,0.0,8.818841934204102,False
woolsey-fire_00000849,woolsey-fire,test_ood,1024x1024,RGB,0.16713569,0.06679043,0.0,0.0,10.39663314819336,False
woolsey-fire_00000863,woolsey-fire,test_ood,1024x1024,RGB,0.2758947,0.122248985,0.0,6.008148193359375e-05,13.904275894165039,False
guatemala-volcano_00000000,guatemala-volcano,train,1024x1024,RGB,0.20734543,0.07429753,0.0,1.9073486328125e-06,9.16623306274414,False
guatemala-volcano_00000025,guatemala-volcano,train,1024x1024,RGB,0.31639382,0.2382455,0.0,0.0,8.014203071594238,False
hurricane-florence_00000028,hurricane-florence,train,1024x1024,RGB,0.39800218,0.19341181,1.9073486328125e-05,0.0014085769653320312,4.499452114105225,False
hurricane-florence_00000066,hurricane-florence,train,1024x1024,RGB,0.20931567,0.08221526,9.5367431640625e-07,0.0016374588012695312,5.7091827392578125,False
hurricane-florence_00000078,hurricane-florence,train,1024x1024,RGB,0.11165569,0.09437752,0.37300777435302734,0.0,5.984488487243652,False
hurricane-florence_00000099,hurricane-florence,train,1024x1024,RGB,0.25703648,0.06365192,0.0,2.86102294921875e-06,5.140353679656982,False
hurricane-florence_00000111,hurricane-florence,train,1024x1024,RGB,0.19102058,0.042504247,0.0,0.0,9.372249603271484,False
hurricane-florence_00000118,hurricane-florence,train,1024x1024,RGB,0.101409465,0.063452855,0.0001621246337890625,5.435943603515625e-05,3.924191951751709,False
hurricane-florence_00000164,hurricane-florence,train,1024x1024,RGB,0.21945104,0.06460485,4.76837158203125e-06,0.0006771087646484375,5.227610111236572,False
hurricane-florence_00000165,hurricane-florence,train,1024x1024,RGB,0.1742283,0.06481285,2.86102294921875e-06,4.291534423828125e-05,5.469072341918945,False
hurricane-florence_00000251,hurricane-florence,train,1024x1024,RGB,0.17901845,0.08728406,4.76837158203125e-06,0.000171661376953125,6.292545318603516,False
hurricane-florence_00000293,hurricane-florence,train,1024x1024,RGB,0.23699862,0.08925732,5.7220458984375e-06,0.0006933212280273438,6.797607421875,False
hurricane-florence_00000296,hurricane-florence,train,1024x1024,RGB,0.23103419,0.08888535,1.049041748046875e-05,0.0002288818359375,6.898952007293701,False
hurricane-florence_00000303,hurricane-florence,train,1024x1024,RGB,0.20876703,0.07349337,0.0,3.814697265625e-06,6.3005876541137695,False
hurricane-florence_00000334,hurricane-florence,train,1024x1024,RGB,0.26800674,0.12011073,0.0,0.00037097930908203125,6.350903034210205,False
hurricane-florence_00000372,hurricane-florence,train,1024x1024,RGB,0.18566188,0.0709646,1.9073486328125e-06,0.00010776519775390625,5.2921247482299805,False
hurricane-florence_00000389,hurricane-florence,train,1024x1024,RGB,0.48519734,0.22107883,0.0,0.0019788742065429688,5.088945388793945,False
hurricane-florence_00000409,hurricane-florence,train,1024x1024,RGB,0.2567876,0.07699433,0.0,3.814697265625e-06,9.58930778503418,False
hurricane-florence_00000469,hurricane-florence,train,1024x1024,RGB,0.22870046,0.04491674,0.0,0.0,9.4828519821167,False
hurricane-florence_00000473,hurricane-florence,train,1024x1024,RGB,0.277552,0.07417121,1.9073486328125e-06,0.00044155120849609375,7.577385902404785,False
hurricane-florence_00000504,hurricane-florence,train,1024x1024,RGB,0.17689505,0.041686237,0.0,7.62939453125e-06,9.17709732055664,False
hurricane-florence_00000510,hurricane-florence,train,1024x1024,RGB,0.20299023,0.08026474,2.86102294921875e-06,0.00029087066650390625,5.327054500579834,False
hurricane-florence_00000515,hurricane-florence,train,1024x1024,RGB,0.1927453,0.12547907,0.22676849365234375,0.0005064010620117188,4.9355268478393555,False
hurricane-harvey_00000026,hurricane-harvey,train,1024x1024,RGB,0.33815116,0.100287445,0.0,0.0,6.202826499938965,False
hurricane-harvey_00000039,hurricane-harvey,train,1024x1024,RGB,0.3068546,0.115732305,0.0,0.0010213851928710938,5.644701957702637,False
hurricane-harvey_00000085,hurricane-harvey,train,1024x1024,RGB,0.30835295,0.2307225,0.27100563049316406,0.001766204833984375,4.553674697875977,False
hurricane-harvey_00000104,hurricane-harvey,train,1024x1024,RGB,0.3174645,0.09081995,0.0,5.7220458984375e-06,6.930702209472656,False
hurricane-harvey_00000130,hurricane-harvey,train,1024x1024,RGB,0.41816813,0.17452833,0.009288787841796875,0.0,6.6389312744140625,False
hurricane-harvey_00000146,hurricane-harvey,train,1024x1024,RGB,0.30227074,0.10241645,0.0,7.62939453125e-06,6.8260040283203125,False
hurricane-harvey_00000197,hurricane-harvey,train,1024x1024,RGB,0.33407205,0.13060382,0.0,0.00038051605224609375,7.177818298339844,False
hurricane-harvey_00000204,hurricane-harvey,train,1024x1024,RGB,0.25244406,0.0671557,0.0,8.58306884765625e-06,6.0767645835876465,False
hurricane-harvey_00000241,hurricane-harvey,train,1024x1024,RGB,0.4139483,0.15839267,0.0,0.0,5.705574035644531,False
hurricane-harvey_00000260,hurricane-harvey,train,1024x1024,RGB,0.34545824,0.21367742,0.0,0.0,7.664144039154053,False
hurricane-harvey_00000264,hurricane-harvey,train,1024x1024,RGB,0.32036895,0.16544983,0.0,5.7220458984375e-05,5.1500349044799805,False
hurricane-harvey_00000268,hurricane-harvey,train,1024x1024,RGB,0.25488144,0.15654023,0.0,7.62939453125e-06,5.293179512023926,False
hurricane-harvey_00000277,hurricane-harvey,train,1024x1024,RGB,0.19061193,0.13606836,0.0,0.0,4.533580780029297,False
hurricane-harvey_00000280,hurricane-harvey,train,1024x1024,RGB,0.42638728,0.11476715,0.0,7.05718994140625e-05,5.128410339355469,False
hurricane-harvey_00000288,hurricane-harvey,train,1024x1024,RGB,0.40099534,0.14639261,0.0,0.0,4.904299736022949,False
hurricane-harvey_00000307,hurricane-harvey,train,1024x1024,RGB,0.3398045,0.22216184,0.1840677261352539,0.0009279251098632812,5.923519134521484,False
hurricane-harvey_00000319,hurricane-harvey,train,1024x1024,RGB,0.30773735,0.16855668,3.814697265625e-06,0.0005693435668945312,5.158538818359375,False
hurricane-harvey_00000397,hurricane-harvey,train,1024x1024,RGB,0.39272204,0.18384202,0.0,0.00012302398681640625,7.624167442321777,False
hurricane-harvey_00000429,hurricane-harvey,train,1024x1024,RGB,0.31657687,0.096559465,0.0,0.000110626220703125,7.3982439041137695,False
hurricane-harvey_00000435,hurricane-harvey,train,1024x1024,RGB,0.34968936,0.10180797,0.0,6.008148193359375e-05,6.948016166687012,False
hurricane-harvey_00000463,hurricane-harvey,train,1024x1024,RGB,0.30206245,0.092359744,0.0,0.00038623809814453125,6.212596893310547,False
hurricane-matthew_00000000,hurricane-matthew,train,1024x1024,RGB,0.28056225,0.13244785,0.1263580322265625,0.0001220703125,5.630931854248047,False
hurricane-matthew_00000001,hurricane-matthew,train,1024x1024,RGB,0.26363304,0.10511141,0.11261940002441406,0.0,4.71823787689209,False
hurricane-matthew_00000021,hurricane-matthew,train,1024x1024,RGB,0.35559908,0.08002946,0.0,4.00543212890625e-05,5.960485458374023,False
hurricane-matthew_00000064,hurricane-matthew,train,1024x1024,RGB,0.30584806,0.039295655,0.0,0.0,4.645871162414551,False
hurricane-matthew_00000132,hurricane-matthew,train,1024x1024,RGB,0.2718497,0.07317269,0.0,0.00018310546875,10.884607315063477,False
hurricane-matthew_00000136,hurricane-matthew,train,1024x1024,RGB,0.32533163,0.0602616,0.0,0.00016498565673828125,5.112819194793701,False
hurricane-matthew_00000164,hurricane-matthew,train,1024x1024,RGB,0.33774066,0.09517929,0.0,0.0001888275146484375,15.712133407592773,False
hurricane-matthew_00000167,hurricane-matthew,train,1024x1024,RGB,0.31362826,0.10162128,0.0,1.9073486328125e-05,14.951305389404297,False
hurricane-matthew_00000178,hurricane-matthew,train,1024x1024,RGB,0.32996234,0.091962084,0.0,0.000423431396484375,15.332683563232422,False
hurricane-matthew_00000195,hurricane-matthew,train,1024x1024,RGB,0.2617937,0.07077859,0.0,9.5367431640625e-07,11.060422897338867,False
hurricane-matthew_00000202,hurricane-matthew,train,1024x1024,RGB,0.30242172,0.06982611,0.0,3.0517578125e-05,11.765115737915039,False
hurricane-matthew_00000209,hurricane-matthew,train,1024x1024,RGB,0.38339257,0.11309939,0.0,0.0,9.074785232543945,False
hurricane-matthew_00000226,hurricane-matthew,train,1024x1024,RGB,0.3379455,0.12589225,0.0,9.5367431640625e-06,15.778690338134766,False
hurricane-matthew_00000243,hurricane-matthew,train,1024x1024,RGB,0.32533184,0.10725743,6.67572021484375e-06,0.00018215179443359375,15.23590087890625,False
hurricane-matthew_00000250,hurricane-matthew,train,1024x1024,RGB,0.48009244,0.22750127,0.0,2.193450927734375e-05,4.39646053314209,False
hurricane-matthew_00000252,hurricane-matthew,train,1024x1024,RGB,0.2633759,0.092526026,0.0,0.00040149688720703125,5.712757110595703,False
hurricane-matthew_00000261,hurricane-matthew,train,1024x1024,RGB,0.2681841,0.05742161,0.0,0.0,12.526817321777344,False
hurricane-matthew_00000268,hurricane-matthew,train,1024x1024,RGB,0.3141829,0.09147194,9.5367431640625e-07,2.193450927734375e-05,13.576425552368164,False
hurricane-matthew_00000289,hurricane-matthew,train,1024x1024,RGB,0.35157835,0.13116951,0.0,0.0028839111328125,14.88026237487793,False
hurricane-matthew_00000293,hurricane-matthew,train,1024x1024,RGB,0.31667158,0.08787674,4.76837158203125e-06,0.0003147125244140625,12.463165283203125,False
hurricane-matthew_00000305,hurricane-matthew,train,1024x1024,RGB,0.31963968,0.08823957,9.5367431640625e-07,0.0001735687255859375,15.22049617767334,False
hurricane-matthew_00000316,hurricane-matthew,train,1024x1024,RGB,0.34318376,0.098256476,9.5367431640625e-07,0.00018596649169921875,15.07734489440918,False
hurricane-matthew_00000329,hurricane-matthew,train,1024x1024,RGB,0.2574796,0.05907486,0.0,2.47955322265625e-05,5.266515731811523,False
hurricane-matthew_00000336,hurricane-matthew,train,1024x1024,RGB,0.24993885,0.047006987,9.5367431640625e-07,3.814697265625e-05,5.592555046081543,False
hurricane-matthew_00000353,hurricane-matthew,train,1024x1024,RGB,0.31099284,0.07691828,0.0,4.1961669921875e-05,14.221012115478516,False
hurricane-matthew_00000354,hurricane-matthew,train,1024x1024,RGB,0.15737365,0.1426271,0.4146099090576172,2.09808349609375e-05,8.029269218444824,False
hurricane-matthew_00000373,hurricane-matthew,train,1024x1024,RGB,0.32112116,0.081756294,5.7220458984375e-06,0.00011539459228515625,14.860698699951172,False
hurricane-michael_00000013,hurricane-michael,train,1024x1024,RGB,0.12135457,0.13121904,9.5367431640625e-06,0.0003833770751953125,5.941075325012207,False
hurricane-michael_00000045,hurricane-michael,train,1024x1024,RGB,0.4217975,0.146642,3.814697265625e-06,9.5367431640625e-06,8.463865280151367,False
hurricane-michael_00000047,hurricane-michael,train,1024x1024,RGB,0.3218937,0.12925367,0.0,0.00011730194091796875,9.145730972290039,False
hurricane-michael_00000130,hurricane-michael,train,1024x1024,RGB,0.22221576,0.16399787,0.0,0.0,7.911508560180664,False
hurricane-michael_00000133,hurricane-michael,train,1024x1024,RGB,0.3876213,0.13002661,0.0,0.0009183883666992188,11.265579223632812,False
hurricane-michael_00000137,hurricane-michael,train,1024x1024,RGB,0.34238467,0.1032818,0.0,0.00043964385986328125,9.538071632385254,False
hurricane-michael_00000196,hurricane-michael,train,1024x1024,RGB,0.34798878,0.10760313,0.0,0.00022602081298828125,9.440658569335938,False
hurricane-michael_00000285,hurricane-michael,train,1024x1024,RGB,0.11023884,0.17153761,0.5117979049682617,1.1444091796875e-05,3.6196913719177246,False
hurricane-michael_00000339,hurricane-michael,train,1024x1024,RGB,0.31411353,0.13042217,0.03787422180175781,0.00039196014404296875,9.033416748046875,False
hurricane-michael_00000351,hurricane-michael,train,1024x1024,RGB,0.3637225,0.1472815,0.0,0.00010204315185546875,9.605361938476562,False
hurricane-michael_00000497,hurricane-michael,train,1024x1024,RGB,0.2625683,0.14586164,0.0,0.0004863739013671875,9.537433624267578,False
hurricane-michael_00000538,hurricane-michael,train,1024x1024,RGB,0.18785243,0.10656426,0.0,1.9073486328125e-06,6.6797990798950195,False
hurricane-michael_00000541,hurricane-michael,train,1024x1024,RGB,0.17238176,0.098826416,0.0,6.008148193359375e-05,6.653903961181641,False
hurricane-michael_00000543,hurricane-michael,train,1024x1024,RGB,0.34141374,0.13015658,0.0,0.00016689300537109375,8.791765213012695,False
joplin-tornado_00000001,joplin-tornado,train,1024x1024,RGB,0.40692848,0.10947225,1.049041748046875e-05,0.0007419586181640625,12.09318733215332,False
joplin-tornado_00000002,joplin-tornado,train,1024x1024,RGB,0.37735516,0.124301426,2.574920654296875e-05,0.00091552734375,9.017465591430664,False
joplin-tornado_00000010,joplin-tornado,train,1024x1024,RGB,0.38361734,0.15305072,2.86102294921875e-06,0.00019359588623046875,7.605254650115967,False
joplin-tornado_00000013,joplin-tornado,train,1024x1024,RGB,0.04293868,0.12798102,0.8834142684936523,0.00014591217041015625,1.0347130298614502,False
joplin-tornado_00000015,joplin-tornado,train,1024x1024,RGB,0.45637944,0.17191602,0.0,8.487701416015625e-05,7.6360273361206055,False
joplin-tornado_00000034,joplin-tornado,train,1024x1024,RGB,0.25663075,0.07048584,9.5367431640625e-07,6.67572021484375e-06,6.840910911560059,False
joplin-tornado_00000051,joplin-tornado,train,1024x1024,RGB,0.36504015,0.21670295,0.1894674301147461,0.0010194778442382812,7.48671817779541,False
joplin-tornado_00000070,joplin-tornado,train,1024x1024,RGB,0.3256271,0.1073682,0.0,7.82012939453125e-05,6.641857147216797,False
joplin-tornado_00000089,joplin-tornado,train,1024x1024,RGB,0.36975914,0.10374573,1.049041748046875e-05,0.00020885467529296875,10.2896146774292,False
joplin-tornado_00000132,joplin-tornado,train,1024x1024,RGB,0.34820405,0.14124943,1.33514404296875e-05,4.00543212890625e-05,7.579174518585205,False
lower-puna-volcano_00000008,lower-puna-volcano,train,1024x1024,RGB,0.29896498,0.061769046,0.0,0.000629425048828125,7.006222248077393,False
lower-puna-volcano_00000018,lower-puna-volcano,train,1024x1024,RGB,0.24735945,0.12621348,0.0,0.0,8.999238967895508,False
lower-puna-volcano_00000029,lower-puna-volcano,train,1024x1024,RGB,0.27671102,0.045990337,0.0,0.0005121231079101562,5.548632621765137,False
lower-puna-volcano_00000034,lower-puna-volcano,train,1024x1024,RGB,0.2682472,0.023097763,0.0,0.0,4.153868675231934,False
lower-puna-volcano_00000044,lower-puna-volcano,train,1024x1024,RGB,0.26543847,0.064000785,0.0,0.0,6.062828063964844,False
lower-puna-volcano_00000055,lower-puna-volcano,train,1024x1024,RGB,0.25885865,0.066650175,0.0,0.0014190673828125,5.174622535705566,False
lower-puna-volcano_00000057,lower-puna-volcano,train,1024x1024,RGB,0.21781877,0.103497066,0.041759490966796875,8.869171142578125e-05,7.5421366691589355,False
lower-puna-volcano_00000060,lower-puna-volcano,train,1024x1024,RGB,0.26462868,0.06669538,0.0,9.5367431640625e-07,4.690868854522705,False
lower-puna-volcano_00000072,lower-puna-volcano,train,1024x1024,RGB,0.24508625,0.055663824,2.86102294921875e-06,6.67572021484375e-06,4.709750175476074,False
lower-puna-volcano_00000082,lower-puna-volcano,train,1024x1024,RGB,0.25842655,0.07555502,0.0,0.0,5.244057655334473,False
lower-puna-volcano_00000083,lower-puna-volcano,train,1024x1024,RGB,0.5463315,0.3281441,0.0,0.31083011627197266,5.201458930969238,False
lower-puna-volcano_00000087,lower-puna-volcano,train,1024x1024,RGB,0.2937755,0.053099662,0.0,0.0,7.65303897857666,False
lower-puna-volcano_00000090,lower-puna-volcano,train,1024x1024,RGB,0.25298145,0.030293696,0.0,0.0,4.327264785766602,False
lower-puna-volcano_00000096,lower-puna-volcano,train,1024x1024,RGB,0.99223316,0.049292974,0.0,0.9682788848876953,0.19588875770568848,False
lower-puna-volcano_00000105,lower-puna-volcano,train,1024x1024,RGB,0.26846856,0.052193478,0.0,0.00054168701171875,5.03028678894043,False
lower-puna-volcano_00000114,lower-puna-volcano,train,1024x1024,RGB,0.26856178,0.052033123,0.0,0.0009307861328125,5.077817440032959,False
lower-puna-volcano_00000120,lower-puna-volcano,train,1024x1024,RGB,0.38454297,0.21511133,0.0,0.04572582244873047,6.830836772918701,False
lower-puna-volcano_00000122,lower-puna-volcano,train,1024x1024,RGB,0.2612045,0.086481825,0.0,1.1444091796875e-05,6.55584192276001,False
lower-puna-volcano_00000127,lower-puna-volcano,train,1024x1024,RGB,0.27242437,0.048227794,0.0,0.000171661376953125,5.2107038497924805,False
lower-puna-volcano_00000129,lower-puna-volcano,train,1024x1024,RGB,0.43398526,0.28935954,6.67572021484375e-06,0.10967636108398438,5.134103775024414,False
lower-puna-volcano_00000133,lower-puna-volcano,train,1024x1024,RGB,0.28594324,0.060201634,0.0,3.814697265625e-06,7.496547698974609,False
lower-puna-volcano_00000134,lower-puna-volcano,train,1024x1024,RGB,0.22819042,0.11353428,0.19252490997314453,0.0,4.028450012207031,False
lower-puna-volcano_00000139,lower-puna-volcano,train,1024x1024,RGB,0.504578,0.36876795,0.0,0.22579383850097656,3.832303762435913,False
lower-puna-volcano_00000145,lower-puna-volcano,train,1024x1024,RGB,0.24509741,0.08306134,0.0,0.0,6.858548164367676,False
lower-puna-volcano_00000146,lower-puna-volcano,train,1024x1024,RGB,0.24115118,0.09888386,0.0,0.0,5.420987129211426,False
lower-puna-volcano_00000168,lower-puna-volcano,train,1024x1024,RGB,0.20456997,0.13598162,0.2793283462524414,0.000335693359375,3.9731712341308594,False
lower-puna-volcano_00000169,lower-puna-volcano,train,1024x1024,RGB,0.1853372,0.10004381,0.18639564514160156,0.000274658203125,5.876906394958496,False
