scene_id,disaster,origin,split,is_fire,indexed_files,existing_files,complete_on_disk,one_split_only,image_label_roles_present
portugal-wildfire_00001592,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001593,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001594,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001595,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001596,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001597,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001598,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001599,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001600,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001601,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001602,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001603,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001604,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001605,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001606,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001607,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001608,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001609,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001610,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001611,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001612,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001613,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001614,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001615,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001616,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001617,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001618,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001619,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001620,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001621,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001622,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001623,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001624,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001625,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001626,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001627,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001628,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001629,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001630,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001631,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001632,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001633,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001634,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001635,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001636,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001637,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001638,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001639,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001640,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001641,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001642,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001643,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001644,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001645,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001646,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001647,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001648,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001649,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001650,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001651,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001652,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001653,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001654,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001655,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001656,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001657,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001658,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001659,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001660,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001661,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001662,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001663,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001664,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001665,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001666,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001667,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001668,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001669,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001670,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001671,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001672,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001673,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001674,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001675,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001676,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001677,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001678,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001679,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001680,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001681,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001682,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001683,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001684,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001685,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001686,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001687,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001688,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001689,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001690,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001691,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001692,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001693,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001694,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001695,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001696,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001697,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001698,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001699,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001700,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001701,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001702,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001703,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001704,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001705,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001706,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001707,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001708,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001709,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001710,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001711,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001712,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001713,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001714,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001715,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001716,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001717,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001718,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001719,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001720,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001721,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001722,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001723,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001724,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001725,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001726,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001727,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001728,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001729,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001730,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001731,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001732,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001733,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001734,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001735,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001736,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001737,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001738,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001739,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001740,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001741,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001742,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001743,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001744,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001745,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001746,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001747,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001748,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001749,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001750,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001751,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001752,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001753,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001754,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001755,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001756,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001757,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001758,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001759,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001760,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001761,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001762,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001763,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001764,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001765,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001766,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001767,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001768,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001769,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001770,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001771,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001772,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001773,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001774,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001775,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001776,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001777,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001778,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001779,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001780,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001781,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001782,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001783,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001784,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001785,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001786,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001787,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001788,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001789,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001790,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001791,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001792,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001793,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001794,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001795,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001796,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001797,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001798,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001799,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001800,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001801,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001802,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001803,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001804,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001805,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001806,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001807,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001808,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001809,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001810,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001811,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001812,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001813,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001814,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001815,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001816,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001817,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001818,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001819,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001820,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001821,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001822,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001823,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001824,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001825,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001826,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001827,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001828,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001829,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001830,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001831,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001832,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001833,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001834,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001835,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001836,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001837,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001838,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001839,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001840,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001841,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001842,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001843,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001844,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001845,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001846,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001847,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001848,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001849,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001850,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001851,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001852,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001853,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001854,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001855,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001856,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001857,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001858,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001859,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001860,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001861,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001862,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001863,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001864,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001865,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001866,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001867,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00001868,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000000,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000001,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000002,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000003,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000004,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000005,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000006,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000007,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000008,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000009,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000010,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000011,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000012,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000013,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000014,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000015,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000016,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000017,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000018,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000019,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000020,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000021,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000022,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000023,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000024,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000025,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000026,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000027,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000028,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000029,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000030,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000031,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000032,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000033,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000034,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000035,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000036,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000037,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000038,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000039,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000040,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000041,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
